"","anon_id","assignment_name","score","course_id","course_name"
"5859","ros158","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5860","bia946","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5861","oya231","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5862","son858","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5863","ter686","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5864","hez689","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5865","oya254","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5866","Tso452","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5867","igg813","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5868","ghs354","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5869","ero786","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5870","nos484","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5871","gos381","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5872","gel341","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5873","hez129","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5874","dez781","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5875","eno909","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5876","ley930","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5877","uiz753","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5878","ing906","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5879","dez144","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5880","ard673","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5881","aca013","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5882","laz379","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5883","pez351","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5884","gon730","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5885","aro199","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5886","oke197","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5887","ero351","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5888","own492","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5889","ton039","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5890","cia580","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5891","tes680","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5892","mez997","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5893","nez925","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5894","ero200","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5895","rna329","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5896","ley979","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5897","edo017","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5898","rro654","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5899","rez689","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5900","van645","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5901","ton136","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5902","ner335","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5903","ner393","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5904","rez611","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5905","yde777","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5906","zie959","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5907","ras837","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5908","ila462","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5909","era987","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5910","les495","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5911","cia552","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5912","son738","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5913","art889","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5914","rez729","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5915","dor585","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5916","pez474","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5917","res677","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5918","ana737","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5919","rez711","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5920","aku954","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5921","iga955","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5922","bos039","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5923","rar095","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5924","rez152","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5925","ird991","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5926","day580","23Nov4Attendance",2,"1314867","ANTH-125G F20"
"5927","ing264","23Nov4Attendance",0,"1314867","ANTH-125G F20"
"5928","ada299","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5929","ord778","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5930","nez547","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5931","las400","24Nov9Attendance",0,"1314867","ANTH-125G F20"
"5932","son242","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5933","ser244","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5934","ros158","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5935","bia946","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5936","oya231","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5937","son858","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5938","ter686","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5939","hez689","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5940","oya254","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5941","Tso452","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5942","igg813","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5943","ghs354","24Nov9Attendance",0,"1314867","ANTH-125G F20"
"5944","ero786","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5945","nos484","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5946","gos381","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5947","gel341","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5948","hez129","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5949","dez781","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5950","eno909","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5951","ley930","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5952","uiz753","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5953","ing906","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5954","dez144","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5955","ard673","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5956","aca013","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5957","laz379","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5958","pez351","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5959","gon730","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5960","aro199","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5961","oke197","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5962","ero351","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5963","own492","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5964","ton039","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5965","cia580","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5966","tes680","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5967","mez997","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5968","nez925","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5969","ero200","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5970","rna329","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5971","ley979","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5972","edo017","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5973","rro654","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5974","rez689","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5975","van645","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5976","ton136","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5977","ner335","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5978","ner393","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5979","rez611","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5980","yde777","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5981","zie959","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5982","ras837","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5983","ila462","24Nov9Attendance",0,"1314867","ANTH-125G F20"
"5984","era987","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5985","les495","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5986","cia552","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5987","son738","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5988","art889","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5989","rez729","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5990","dor585","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5991","pez474","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5992","res677","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5993","ana737","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5994","rez711","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5995","aku954","24Nov9Attendance",0,"1314867","ANTH-125G F20"
"5996","iga955","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5997","bos039","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"5998","rar095","24Nov9Attendance",0,"1314867","ANTH-125G F20"
"5999","rez152","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"6000","ird991","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"6001","day580","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"6002","ing264","24Nov9Attendance",2,"1314867","ANTH-125G F20"
"6003","ada299","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6004","ord778","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6005","nez547","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6006","las400","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6007","son242","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6008","ser244","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6009","ros158","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6010","bia946","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6011","oya231","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6012","son858","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6013","ter686","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6014","hez689","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6015","oya254","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6016","Tso452","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6017","igg813","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6018","ghs354","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6019","ero786","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6020","nos484","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6021","gos381","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6022","gel341","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6023","hez129","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6024","dez781","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6025","eno909","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6026","ley930","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6027","uiz753","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6028","ing906","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6029","dez144","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6030","ard673","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6031","aca013","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6032","laz379","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6033","pez351","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6034","gon730","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6035","aro199","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6036","oke197","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6037","ero351","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6038","own492","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6039","ton039","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6040","cia580","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6041","tes680","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6042","mez997","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6043","nez925","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6044","ero200","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6045","rna329","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6046","ley979","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6047","edo017","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6048","rro654","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6049","rez689","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6050","van645","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6051","ton136","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6052","ner335","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6053","ner393","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6054","rez611","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6055","yde777","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6056","zie959","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6057","ras837","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6058","ila462","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6059","era987","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6060","les495","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6061","cia552","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6062","son738","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6063","art889","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6064","rez729","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6065","dor585","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6066","pez474","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6067","res677","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6068","ana737","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6069","rez711","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6070","aku954","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6071","iga955","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6072","bos039","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6073","rar095","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6074","rez152","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6075","ird991","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6076","day580","25Nov11Attendance",2,"1314867","ANTH-125G F20"
"6077","ing264","25Nov11Attendance",0,"1314867","ANTH-125G F20"
"6078","ada299","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6079","ord778","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6080","nez547","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6081","las400","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6082","son242","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6083","ser244","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6084","ros158","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6085","bia946","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6086","oya231","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6087","son858","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6088","ter686","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6089","hez689","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6090","oya254","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6091","Tso452","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6092","igg813","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6093","ghs354","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6094","ero786","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6095","nos484","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6096","gos381","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6097","gel341","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6098","hez129","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6099","dez781","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6100","eno909","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6101","ley930","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6102","uiz753","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6103","ing906","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6104","dez144","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6105","ard673","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6106","aca013","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6107","laz379","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6108","pez351","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6109","gon730","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6110","aro199","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6111","oke197","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6112","ero351","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6113","own492","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6114","ton039","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6115","cia580","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6116","tes680","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6117","mez997","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6118","nez925","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6119","ero200","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6120","rna329","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6121","ley979","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6122","edo017","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6123","rro654","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6124","rez689","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6125","van645","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6126","ton136","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6127","ner335","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6128","ner393","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6129","rez611","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6130","yde777","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6131","zie959","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6132","ras837","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6133","ila462","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6134","era987","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6135","les495","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6136","cia552","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6137","son738","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6138","art889","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6139","rez729","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6140","dor585","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6141","pez474","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6142","res677","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6143","ana737","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6144","rez711","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6145","aku954","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6146","iga955","26Nov16Attendance",0,"1314867","ANTH-125G F20"
"6147","bos039","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6148","rar095","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6149","rez152","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6150","ird991","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6151","day580","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6152","ing264","26Nov16Attendance",2,"1314867","ANTH-125G F20"
"6153","ada299","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6154","ord778","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6155","nez547","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6156","las400","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6157","son242","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6158","ser244","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6159","ros158","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6160","bia946","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6161","oya231","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6162","son858","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6163","ter686","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6164","hez689","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6165","oya254","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6166","Tso452","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6167","igg813","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6168","ghs354","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6169","ero786","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6170","nos484","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6171","gos381","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6172","gel341","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6173","hez129","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6174","dez781","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6175","eno909","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6176","ley930","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6177","uiz753","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6178","ing906","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6179","dez144","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6180","ard673","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6181","aca013","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6182","laz379","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6183","pez351","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6184","gon730","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6185","aro199","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6186","oke197","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6187","ero351","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6188","own492","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6189","ton039","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6190","cia580","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6191","tes680","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6192","mez997","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6193","nez925","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6194","ero200","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6195","rna329","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6196","ley979","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6197","edo017","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6198","rro654","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6199","rez689","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6200","van645","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6201","ton136","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6202","ner335","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6203","ner393","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6204","rez611","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6205","yde777","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6206","zie959","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6207","ras837","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6208","ila462","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6209","era987","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6210","les495","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6211","cia552","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6212","son738","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6213","art889","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6214","rez729","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6215","dor585","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6216","pez474","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6217","res677","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6218","ana737","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6219","rez711","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6220","aku954","27Nov18Attendance",0,"1314867","ANTH-125G F20"
"6221","iga955","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6222","bos039","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6223","rar095","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6224","rez152","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6225","ird991","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6226","day580","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6227","ing264","27Nov18Attendance",2,"1314867","ANTH-125G F20"
"6228","ada299","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6229","ord778","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6230","nez547","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6231","las400","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6232","son242","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6233","ser244","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6234","ros158","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6235","bia946","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6236","oya231","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6237","son858","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6238","ter686","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6239","hez689","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6240","oya254","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6241","Tso452","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6242","igg813","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6243","ghs354","28Nov30Attendance",0,"1314867","ANTH-125G F20"
"6244","ero786","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6245","nos484","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6246","gos381","28Nov30Attendance",2,"1314867","ANTH-125G F20"
"6247","gel341","28Nov30Attendance",2,"1314867","ANTH-125G F20"
